customer_id,first_name,last_name,email,join_date,region,segment
8473,Kaitlyn,Fuller,user8473@example.com,2021-01-26,East,Consumer
8474,Paula,Boyd,user8474@example.com,2022-07-07,West,Consumer
8475,Deborah,Wright,user8475@example.com,2022-08-05,West,Consumer
8476,Jeffrey,Pope,user8476@example.com,2024-01-13,South,Consumer
8477,Gina,Foley,user8477@example.com,2021-03-10,North,Small Business
8478,Timothy,Wilson,user8478@example.com,2025-11-04,East,Consumer
8479,Malik,Russell,user8479@example.com,2021-10-11,South,Consumer
8480,Danny,Nunez,user8480@example.com,2025-11-02,North,Consumer
8481,Cassidy,Price,user8481@example.com,2024-11-04,West,Consumer
8482,Lisa,Browning,user8482@example.com,2023-10-03,South,Enterprise
8483,Meredith,Hicks,user8483@example.com,2022-09-06,North,Consumer
8484,Donald,Mendez,user8484@example.com,2024-07-01,North,Consumer
8485,Jessica,Burns,user8485@example.com,2021-04-27,East,Consumer
8486,Eric,Wheeler,user8486@example.com,2022-03-10,North,Small Business
8487,Randy,Yoder,user8487@example.com,2022-12-16,West,Consumer
8488,Scott,Shelton,user8488@example.com,2023-08-10,East,Consumer
8489,Kimberly,Wilson,user8489@example.com,2024-07-25,East,Consumer
8490,Michael,Cunningham,user8490@example.com,2021-02-03,North,Enterprise
8491,Tony,Ramos,user8491@example.com,2024-09-13,East,Small Business
8492,Michael,Larson,user8492@example.com,2023-05-08,South,Enterprise
8493,Nathaniel,Gonzalez,user8493@example.com,2021-07-21,East,Consumer
8494,Joshua,Williams,user8494@example.com,2023-01-11,South,Small Business
8495,Adam,Parsons,user8495@example.com,2022-05-17,East,Consumer
8496,Julia,Meyer,user8496@example.com,2024-01-28,East,Consumer
8497,Troy,Salazar,user8497@example.com,2025-08-19,North,Consumer
8498,Julie,Collins,user8498@example.com,2022-09-04,West,Consumer
8499,Nicole,Jackson,user8499@example.com,2023-10-23,North,Consumer
8500,Wesley,Chavez,user8500@example.com,2023-07-22,West,Consumer
8501,Brandon,Wong,user8501@example.com,2024-03-28,North,Consumer
8502,Joseph,Jacobs,user8502@example.com,2021-04-08,West,Consumer
8503,Joshua,Cohen,user8503@example.com,2022-08-13,West,Consumer
8504,Erin,Evans,user8504@example.com,2024-10-08,South,Enterprise
8505,Amanda,Cummings,user8505@example.com,2021-06-13,East,Consumer
8506,Kristina,Weaver,user8506@example.com,2022-11-27,South,Consumer
8507,Bradley,Oneal,user8507@example.com,2021-09-07,South,Consumer
8508,Elizabeth,Griffin,user8508@example.com,2025-07-16,East,Consumer
8509,Brandon,Christensen,user8509@example.com,2021-06-22,East,Small Business
8510,John,Campbell,user8510@example.com,2021-09-19,North,Consumer
8511,Craig,Collins,user8511@example.com,2021-05-17,West,Consumer
8512,Aaron,Young,user8512@example.com,2022-02-17,South,Consumer
8513,Gary,Flynn,user8513@example.com,2025-07-08,North,Consumer
8514,Anthony,Pierce,user8514@example.com,2022-05-06,East,Small Business
8515,Gina,Jones,user8515@example.com,2022-07-17,North,Consumer
8516,Alexandra,Cummings,user8516@example.com,2024-02-26,West,Consumer
8517,Jeffrey,Randall,user8517@example.com,2024-05-12,South,Small Business
8518,Amanda,Rhodes,user8518@example.com,2022-11-20,South,Consumer
8519,Deborah,Miles,user8519@example.com,2021-08-06,West,Consumer
8520,Joanna,Burke,user8520@example.com,2022-12-14,South,Consumer
8521,Kaitlyn,Watkins,user8521@example.com,2024-10-29,South,Consumer
8522,Deborah,Patterson,user8522@example.com,2023-06-21,South,Consumer
8523,Brandon,Johnson,user8523@example.com,2022-06-07,South,Consumer
8524,Christopher,Hale,user8524@example.com,2021-12-19,North,Consumer
8525,Kimberly,Levy,user8525@example.com,2021-09-17,North,Consumer
8526,Stephen,Hamilton,user8526@example.com,2020-12-09,West,Small Business
8527,Ann,Savage,user8527@example.com,2023-02-25,North,Consumer
8528,Laura,Lambert,user8528@example.com,2021-02-05,North,Consumer
8529,Dalton,Robinson,user8529@example.com,2023-08-05,West,Consumer
8530,Allison,Miller,user8530@example.com,2020-12-01,South,Consumer
8531,Nicole,Silva,user8531@example.com,2021-10-20,North,Consumer
8532,Cindy,Lindsey,user8532@example.com,2021-07-20,West,Consumer
8533,Michael,Donovan,user8533@example.com,2023-06-14,South,Consumer
8534,Catherine,Thomas,user8534@example.com,2024-06-09,North,Consumer
8535,Maurice,Price,user8535@example.com,2024-03-24,East,Enterprise
8536,Carol,Chavez,user8536@example.com,2021-11-03,West,Consumer
8537,Christian,Gonzales,user8537@example.com,2025-02-07,West,Consumer
8538,Hailey,Lowe,user8538@example.com,2021-11-08,South,Consumer
8539,Robert,Thomas,user8539@example.com,2025-02-13,West,Consumer
8540,John,Gomez,user8540@example.com,2024-06-26,West,Consumer
8541,Dennis,Morales,user8541@example.com,2021-10-09,South,Consumer
8542,Sandra,Alexander,user8542@example.com,2024-02-10,South,Small Business
8543,Shelby,Watson,user8543@example.com,2022-09-22,South,Consumer
8544,Jared,Garcia,user8544@example.com,2025-01-26,East,Consumer
8545,Meghan,Warren,user8545@example.com,2025-06-30,North,Consumer
8546,Madeline,Williams,user8546@example.com,2023-04-21,West,Small Business
8547,Jeff,Rios,user8547@example.com,2022-01-20,South,Consumer
8548,Elizabeth,Ali,user8548@example.com,2023-04-27,West,Consumer
8549,Kenneth,Myers,user8549@example.com,2023-06-08,East,Small Business
8550,Gregory,Coleman,user8550@example.com,2024-02-09,South,Consumer
8551,Aaron,Bean,user8551@example.com,2022-09-21,North,Consumer
8552,Charles,Bryant,user8552@example.com,2021-10-21,West,Consumer
8553,Gabrielle,Thompson,user8553@example.com,2021-09-08,South,Consumer
8554,Nicholas,Phillips,user8554@example.com,2021-09-25,South,Consumer
8555,Daniel,Sanders,user8555@example.com,2022-10-17,North,Consumer
8556,Jillian,Clark,user8556@example.com,2025-05-22,West,Consumer
8557,Jose,Johnson,user8557@example.com,2024-05-26,East,Consumer
8558,Paul,Bennett,user8558@example.com,2022-12-29,West,Consumer
8559,Paul,Dixon,user8559@example.com,2025-09-03,North,Consumer
8560,Sara,Robinson,user8560@example.com,2024-12-21,South,Consumer
8561,Angelica,Ali,user8561@example.com,2025-07-21,East,Consumer
8562,Anthony,Weaver,user8562@example.com,2020-11-21,North,Consumer
8563,Felicia,Knapp,user8563@example.com,2025-01-01,East,Consumer
8564,Richard,Perez,user8564@example.com,2022-10-20,West,Consumer
8565,Kathy,Ray,user8565@example.com,2021-07-14,West,Consumer
8566,Julie,Thomas,user8566@example.com,2022-05-28,North,Consumer
8567,Donna,Jackson,user8567@example.com,2021-10-30,North,Consumer
8568,Patrick,George,user8568@example.com,2021-05-10,East,Small Business
8569,Caleb,Velez,user8569@example.com,2023-04-01,West,Consumer
8570,Nicholas,Zuniga,user8570@example.com,2021-04-15,South,Consumer
8571,Beth,Miller,user8571@example.com,2022-02-05,West,Consumer
8572,George,Palmer,user8572@example.com,2024-09-15,South,Consumer
8573,Timothy,Stone,user8573@example.com,2023-04-03,West,Small Business
8574,Christopher,Wilson,user8574@example.com,2021-01-14,East,Consumer
8575,Kendra,Shah,user8575@example.com,2025-10-29,East,Small Business
8576,Melanie,Castillo,user8576@example.com,2021-04-26,North,Enterprise
8577,Alicia,Daniel,user8577@example.com,2024-09-04,South,Consumer
8578,Diana,Wall,user8578@example.com,2025-04-17,West,Consumer
8579,Patricia,Perkins,user8579@example.com,2024-12-03,North,Consumer
8580,Claudia,Brown,user8580@example.com,2024-09-06,South,Consumer
8581,Sarah,Taylor,user8581@example.com,2022-03-27,South,Consumer
8582,David,Ramirez,user8582@example.com,2025-01-13,South,Consumer
8583,Krystal,Travis,user8583@example.com,2024-05-06,South,Consumer
8584,Zachary,Davis,user8584@example.com,2023-11-22,North,Consumer
8585,Elizabeth,Cooley,user8585@example.com,2025-05-30,West,Enterprise
8586,Ryan,Vasquez,user8586@example.com,2020-12-11,South,Consumer
8587,Richard,Sanchez,user8587@example.com,2023-07-13,North,Consumer
8588,James,Davis,user8588@example.com,2024-05-02,East,Consumer
8589,Tina,Richardson,user8589@example.com,2024-10-14,South,Consumer
8590,Shane,Thompson,user8590@example.com,2023-11-11,South,Consumer
8591,Dale,Carlson,user8591@example.com,2024-05-22,North,Consumer
8592,Jeffery,Sloan,user8592@example.com,2024-05-10,South,Enterprise
8593,Chad,Berry,user8593@example.com,2025-03-06,East,Small Business
8594,Alicia,Norris,user8594@example.com,2022-08-30,South,Consumer
8595,Paige,Brown,user8595@example.com,2025-10-21,South,Consumer
8596,Tiffany,Jackson,user8596@example.com,2025-05-17,West,Consumer
8597,Daniel,Clark,user8597@example.com,2021-04-08,South,Consumer
8598,Victor,Simmons,user8598@example.com,2020-12-22,North,Consumer
8599,Michael,Pope,user8599@example.com,2025-01-24,South,Consumer
8600,Danny,Walker,user8600@example.com,2022-04-29,South,Consumer
8601,Robert,Martinez,user8601@example.com,2022-07-09,West,Consumer
8602,Chase,Austin,user8602@example.com,2022-12-04,North,Consumer
8603,Mark,Lane,user8603@example.com,2025-05-06,West,Consumer
8604,Lance,Guzman,user8604@example.com,2021-04-02,North,Consumer
8605,John,Chambers,user8605@example.com,2021-05-05,South,Small Business
8606,Kara,Watson,user8606@example.com,2023-11-26,West,Consumer
8607,Wesley,Peterson,user8607@example.com,2023-09-12,East,Consumer
8608,Rebecca,Hoover,user8608@example.com,2024-06-12,North,Consumer
8609,Erin,Stark,user8609@example.com,2022-11-10,South,Consumer
8610,Katherine,Martinez,user8610@example.com,2025-07-12,North,Consumer
8611,Melissa,Kidd,user8611@example.com,2024-12-17,South,Enterprise
8612,Cassandra,Moore,user8612@example.com,2022-09-19,North,Consumer
8613,Kimberly,Mcclain,user8613@example.com,2023-08-09,North,Consumer
8614,Samuel,Nelson,user8614@example.com,2021-10-06,West,Small Business
8615,Marcus,Gilmore,user8615@example.com,2022-06-07,North,Small Business
8616,Crystal,Cameron,user8616@example.com,2021-06-07,South,Consumer
8617,Marilyn,Dillon,user8617@example.com,2023-01-10,South,Consumer
8618,Rebecca,Rodriguez,user8618@example.com,2022-05-23,North,Consumer
8619,Jasmine,Sullivan,user8619@example.com,2022-06-01,East,Consumer
8620,David,Weaver,user8620@example.com,2021-03-07,West,Consumer
8621,Ashley,Green,user8621@example.com,2022-11-06,South,Consumer
8622,Connor,Clark,user8622@example.com,2023-01-23,South,Small Business
8623,Johnathan,Hall,user8623@example.com,2025-08-01,West,Consumer
8624,Peter,Parsons,user8624@example.com,2023-07-15,North,Consumer
8625,Alan,Ingram,user8625@example.com,2022-12-04,East,Enterprise
8626,Carla,Boyd,user8626@example.com,2024-11-12,West,Small Business
8627,Kimberly,Howell,user8627@example.com,2023-09-27,West,Consumer
8628,Roy,Stanley,user8628@example.com,2025-11-10,North,Consumer
8629,Nicole,Riley,user8629@example.com,2023-12-12,West,Small Business
8630,Derek,Ramirez,user8630@example.com,2024-10-26,North,Consumer
8631,Anna,Curry,user8631@example.com,2021-02-19,West,Consumer
8632,Jacqueline,Murray,user8632@example.com,2022-05-12,North,Consumer
8633,Mark,Bautista,user8633@example.com,2022-06-19,East,Small Business
8634,Robert,Romero,user8634@example.com,2021-08-27,East,Consumer
8635,Natalie,Lewis,user8635@example.com,2021-06-06,North,Consumer
8636,James,Patterson,user8636@example.com,2024-11-12,West,Consumer
8637,Timothy,Taylor,user8637@example.com,2021-02-09,South,Consumer
8638,Diane,Mann,user8638@example.com,2024-12-08,South,Consumer
8639,Jasmine,White,user8639@example.com,2020-12-16,West,Consumer
8640,Debra,Lucas,user8640@example.com,2021-12-28,East,Consumer
8641,Clifford,Jensen,user8641@example.com,2023-03-02,West,Consumer
8642,Lisa,Brown,user8642@example.com,2022-10-26,South,Consumer
8643,Jack,Young,user8643@example.com,2022-12-15,South,Consumer
8644,Kyle,Smith,user8644@example.com,2023-07-11,West,Small Business
8645,Cory,Gibbs,user8645@example.com,2025-06-30,North,Consumer
8646,Joseph,Phillips,user8646@example.com,2023-05-02,South,Consumer
8647,Monique,Nelson,user8647@example.com,2025-07-26,West,Consumer
8648,Eric,Ramirez,user8648@example.com,2021-02-15,East,Small Business
8649,Adrian,Burke,user8649@example.com,2023-12-29,East,Consumer
8650,Robert,Miles,user8650@example.com,2024-08-07,South,Consumer
8651,David,Fitzgerald,user8651@example.com,2021-08-21,North,Consumer
8652,Diane,Whitney,user8652@example.com,2024-06-26,West,Small Business
8653,Veronica,Smith,user8653@example.com,2024-05-29,North,Consumer
8654,Justin,Parker,user8654@example.com,2025-10-06,West,Consumer
8655,James,Ryan,user8655@example.com,2023-11-09,South,Consumer
8656,Phyllis,Mcdonald,user8656@example.com,2021-06-01,North,Consumer
8657,Larry,Fields,user8657@example.com,2023-08-02,West,Consumer
8658,Mary,Branch,user8658@example.com,2023-06-02,South,Consumer
8659,William,Summers,user8659@example.com,2021-05-04,South,Small Business
8660,Michelle,Contreras,user8660@example.com,2024-02-22,East,Small Business
8661,Anthony,Gonzalez,user8661@example.com,2021-06-19,South,Small Business
8662,Luis,Adams,user8662@example.com,2024-02-15,North,Consumer
8663,Brittney,Thompson,user8663@example.com,2025-10-12,South,Consumer
8664,John,Reyes,user8664@example.com,2022-05-08,East,Small Business
8665,Ryan,Beck,user8665@example.com,2024-02-10,North,Small Business
8666,Carol,Rowe,user8666@example.com,2024-06-19,South,Consumer
8667,Michael,Hall,user8667@example.com,2025-09-17,East,Small Business
8668,Christopher,Wright,user8668@example.com,2024-02-17,West,Consumer
8669,Colleen,Weaver,user8669@example.com,2021-06-03,East,Enterprise
8670,Chelsea,Smith,user8670@example.com,2022-07-01,East,Consumer
8671,Krista,Torres,user8671@example.com,2022-10-29,West,Small Business
8672,Desiree,Trevino,user8672@example.com,2023-04-02,West,Small Business
8673,Aaron,Coleman,user8673@example.com,2023-05-14,East,Consumer
8674,William,Lopez,user8674@example.com,2022-05-18,West,Consumer
8675,James,Shaffer,user8675@example.com,2024-05-09,East,Consumer
8676,Amber,Hall,user8676@example.com,2025-04-07,East,Small Business
8677,Jonathan,Kennedy,user8677@example.com,2022-11-21,East,Enterprise
8678,Sheila,Rojas,user8678@example.com,2021-09-26,West,Consumer
8679,Ryan,Salazar,user8679@example.com,2024-02-09,West,Enterprise
8680,William,Parsons,user8680@example.com,2021-03-07,East,Consumer
8681,Lisa,Thompson,user8681@example.com,2023-12-11,West,Enterprise
8682,Jessica,Thompson,user8682@example.com,2022-12-25,North,Consumer
8683,Angela,Cooper,user8683@example.com,2021-12-31,East,Consumer
8684,Joseph,Morgan,user8684@example.com,2024-09-09,South,Consumer
8685,Becky,Reed,user8685@example.com,2021-01-18,East,Consumer
8686,Cynthia,Boyle,user8686@example.com,2025-08-16,North,Consumer
8687,Chelsea,Suarez,user8687@example.com,2024-01-15,East,Consumer
8688,Megan,Glenn,user8688@example.com,2024-12-11,East,Consumer
8689,Ashley,Roman,user8689@example.com,2022-12-24,West,Consumer
8690,Justin,Clark,user8690@example.com,2024-06-14,East,Small Business
8691,Mary,Ruiz,user8691@example.com,2021-09-06,East,Consumer
8692,Bradley,Ellis,user8692@example.com,2023-08-28,West,Consumer
8693,Alexandra,Smith,user8693@example.com,2025-07-16,West,Consumer
8694,Joshua,Pierce,user8694@example.com,2023-10-05,South,Consumer
8695,Jason,Hill,user8695@example.com,2024-09-26,East,Consumer
8696,Jodi,Bishop,user8696@example.com,2023-04-15,East,Small Business
8697,Elizabeth,Black,user8697@example.com,2024-04-13,North,Consumer
8698,Russell,Chapman,user8698@example.com,2024-07-21,West,Consumer
8699,Jonathan,Smith,user8699@example.com,2025-10-17,East,Consumer
8700,Stephen,Castaneda,user8700@example.com,2021-10-08,East,Consumer
8701,Monica,Delacruz,user8701@example.com,2021-01-20,South,Consumer
8702,Breanna,Miller,user8702@example.com,2024-07-19,South,Small Business
8703,Christine,Odonnell,user8703@example.com,2023-01-31,North,Consumer
8704,Anthony,Blake,user8704@example.com,2021-07-21,East,Small Business
8705,Jorge,Bean,user8705@example.com,2025-04-26,South,Consumer
8706,Curtis,Myers,user8706@example.com,2024-09-03,North,Consumer
8707,Robert,Luna,user8707@example.com,2023-11-30,West,Consumer
8708,Denise,Jones,user8708@example.com,2020-11-12,West,Consumer
8709,Robert,Smith,user8709@example.com,2025-02-28,North,Consumer
8710,Patrick,Bates,user8710@example.com,2021-09-06,North,Consumer
8711,Anna,Cummings,user8711@example.com,2023-01-31,East,Small Business
8712,James,Benson,user8712@example.com,2022-05-27,South,Small Business
8713,Cheryl,Bowman,user8713@example.com,2023-12-30,North,Consumer
8714,Barbara,Murphy,user8714@example.com,2024-07-25,West,Consumer
8715,Mario,Blankenship,user8715@example.com,2023-03-26,East,Consumer
8716,Kimberly,Ortiz,user8716@example.com,2023-09-19,South,Consumer
8717,Krystal,Perez,user8717@example.com,2025-10-08,East,Consumer
8718,Lance,Taylor,user8718@example.com,2023-10-14,South,Consumer
8719,Rachel,Pope,user8719@example.com,2023-02-11,West,Consumer
8720,Charles,Decker,user8720@example.com,2024-07-24,West,Consumer
8721,Briana,Lam,user8721@example.com,2025-06-07,West,Consumer
8722,David,Haley,user8722@example.com,2024-08-27,South,Small Business
8723,Mark,Baird,user8723@example.com,2021-12-21,North,Consumer
8724,Amber,Savage,user8724@example.com,2022-11-29,West,Small Business
8725,Ronald,Thompson,user8725@example.com,2025-01-13,South,Consumer
8726,Nancy,Turner,user8726@example.com,2024-01-25,West,Consumer
8727,Crystal,Hodges,user8727@example.com,2021-06-21,South,Consumer
8728,Zachary,Roberts,user8728@example.com,2022-12-26,West,Consumer
8729,Katherine,Russell,user8729@example.com,2022-12-11,West,Consumer
8730,Miranda,Lambert,user8730@example.com,2025-08-15,West,Consumer
8731,Marcus,Bell,user8731@example.com,2022-07-13,East,Small Business
8732,Jennifer,Miller,user8732@example.com,2021-01-09,North,Small Business
8733,Melissa,Thomas,user8733@example.com,2021-07-16,East,Small Business
8734,Belinda,Burke,user8734@example.com,2025-07-15,West,Small Business
8735,Tammy,Bishop,user8735@example.com,2021-07-31,North,Consumer
8736,Aaron,Carter,user8736@example.com,2022-08-21,East,Consumer
8737,Michele,Hernandez,user8737@example.com,2025-02-23,North,Consumer
8738,Steve,Warren,user8738@example.com,2025-01-11,South,Consumer
8739,Brandon,Robinson,user8739@example.com,2024-11-26,South,Consumer
8740,Robert,Williams,user8740@example.com,2023-08-26,North,Consumer
8741,Julie,Lewis,user8741@example.com,2022-07-08,East,Consumer
8742,Erin,Lewis,user8742@example.com,2023-06-14,South,Consumer
8743,Richard,Norman,user8743@example.com,2023-01-23,North,Consumer
8744,Julie,Higgins,user8744@example.com,2024-01-28,South,Enterprise
8745,Daniel,Jones,user8745@example.com,2022-11-04,North,Small Business
8746,James,Wood,user8746@example.com,2022-02-22,South,Small Business
8747,Christopher,Klein,user8747@example.com,2024-06-14,North,Consumer
8748,Shane,Robinson,user8748@example.com,2021-04-09,South,Small Business
8749,Norma,Turner,user8749@example.com,2021-12-02,South,Consumer
8750,Steven,Mercado,user8750@example.com,2023-11-27,West,Consumer
8751,Emma,Zamora,user8751@example.com,2022-05-03,East,Consumer
8752,John,Long,user8752@example.com,2024-03-01,West,Consumer
8753,Lawrence,Williams,user8753@example.com,2025-06-11,North,Consumer
8754,Robin,Jacobs,user8754@example.com,2025-07-31,South,Consumer
8755,Joseph,Simpson,user8755@example.com,2025-01-30,West,Small Business
8756,Christina,Sutton,user8756@example.com,2024-01-19,East,Consumer
8757,Shelley,Combs,user8757@example.com,2022-11-25,East,Enterprise
8758,Devon,Gomez,user8758@example.com,2023-09-16,East,Small Business
8759,Sean,Stevens,user8759@example.com,2022-06-26,South,Small Business
8760,Natalie,Booth,user8760@example.com,2023-01-09,South,Consumer
8761,Thomas,Owens,user8761@example.com,2022-11-27,West,Consumer
8762,Thomas,Johnson,user8762@example.com,2025-08-10,South,Small Business
8763,Andrew,Delacruz,user8763@example.com,2022-02-21,South,Consumer
8764,Tanner,Miller,user8764@example.com,2024-06-12,East,Small Business
8765,Michael,Evans,user8765@example.com,2024-08-26,South,Small Business
8766,Logan,Ruiz,user8766@example.com,2021-07-06,South,Consumer
8767,Denise,Clark,user8767@example.com,2022-08-19,West,Consumer
8768,Kristina,Schneider,user8768@example.com,2021-05-11,East,Enterprise
8769,Ashley,Ramirez,user8769@example.com,2021-04-05,West,Consumer
8770,Laura,Watson,user8770@example.com,2021-02-24,North,Consumer
8771,Jessica,Hernandez,user8771@example.com,2023-11-26,West,Consumer
8772,Jennifer,Cooper,user8772@example.com,2023-05-03,South,Consumer
8773,Tonya,Mcbride,user8773@example.com,2025-05-02,West,Small Business
8774,Michael,Peterson,user8774@example.com,2024-06-17,North,Small Business
8775,Robin,Hancock,user8775@example.com,2022-05-26,South,Small Business
8776,Shelly,Jordan,user8776@example.com,2021-12-21,South,Consumer
8777,Crystal,Sexton,user8777@example.com,2021-02-19,North,Consumer
8778,Michelle,Johnson,user8778@example.com,2020-12-23,North,Consumer
8779,Anthony,Key,user8779@example.com,2024-10-31,North,Consumer
8780,Chad,Fitzgerald,user8780@example.com,2021-07-14,South,Small Business
8781,Brenda,Molina,user8781@example.com,2023-06-25,South,Consumer
8782,Madison,Miller,user8782@example.com,2023-12-10,West,Consumer
8783,Ashley,Fitzgerald,user8783@example.com,2025-02-18,West,Small Business
8784,Victoria,Miller,user8784@example.com,2023-07-16,East,Consumer
8785,Felicia,Flores,user8785@example.com,2021-09-24,East,Small Business
8786,Kaitlyn,West,user8786@example.com,2022-09-11,West,Consumer
8787,Richard,Jones,user8787@example.com,2023-03-21,West,Small Business
8788,Thomas,Coleman,user8788@example.com,2023-06-21,South,Consumer
8789,William,Duran,user8789@example.com,2021-08-27,South,Enterprise
8790,William,Caldwell,user8790@example.com,2024-05-03,South,Consumer
8791,Jennifer,Quinn,user8791@example.com,2023-04-02,South,Small Business
8792,Ricardo,Curtis,user8792@example.com,2024-05-13,North,Consumer
8793,Amy,Thomas,user8793@example.com,2024-02-16,East,Consumer
8794,Joy,Joseph,user8794@example.com,2020-12-31,South,Consumer
8795,Richard,Spence,user8795@example.com,2024-01-02,South,Consumer
8796,Nicholas,Rose,user8796@example.com,2025-11-07,South,Consumer
8797,Joshua,Martin,user8797@example.com,2021-06-10,East,Consumer
8798,Heather,Smith,user8798@example.com,2022-11-04,West,Consumer
8799,Audrey,Lopez,user8799@example.com,2022-05-26,East,Consumer
8800,Rebekah,Wyatt,user8800@example.com,2024-06-17,North,Small Business
8801,Joshua,Olson,user8801@example.com,2023-07-20,South,Small Business
8802,Cindy,Henderson,user8802@example.com,2022-12-03,West,Small Business
8803,Carlos,Brown,user8803@example.com,2022-03-10,South,Consumer
8804,Javier,Davis,user8804@example.com,2021-06-08,North,Consumer
8805,Nicholas,Parker,user8805@example.com,2024-03-03,East,Consumer
8806,Shannon,Sanchez,user8806@example.com,2023-06-25,West,Consumer
8807,Brittany,Davis,user8807@example.com,2025-07-23,South,Consumer
8808,Jessica,Mason,user8808@example.com,2024-09-21,East,Consumer
8809,Jose,Evans,user8809@example.com,2022-04-16,East,Small Business
8810,Maria,Smith,user8810@example.com,2023-06-09,East,Consumer
8811,Catherine,Campbell,user8811@example.com,2023-08-25,North,Consumer
8812,Sarah,Francis,user8812@example.com,2021-01-02,West,Consumer
8813,Sabrina,Perez,user8813@example.com,2022-04-13,North,Consumer
8814,Timothy,Perez,user8814@example.com,2025-02-26,East,Consumer
8815,Victoria,Medina,user8815@example.com,2023-11-27,South,Consumer
8816,Robert,Frost,user8816@example.com,2024-04-27,West,Consumer
8817,Timothy,Davis,user8817@example.com,2025-02-02,West,Consumer
8818,Tara,Sellers,user8818@example.com,2021-08-19,East,Small Business
8819,William,Lopez,user8819@example.com,2021-07-07,North,Consumer
8820,Michael,Brooks,user8820@example.com,2022-01-25,East,Consumer
8821,Rachel,Waller,user8821@example.com,2023-02-21,South,Small Business
8822,Amanda,Miller,user8822@example.com,2023-07-28,North,Consumer
8823,Stephanie,Walls,user8823@example.com,2022-08-26,West,Enterprise
8824,Michael,Jackson,user8824@example.com,2025-06-10,East,Consumer
8825,Tracy,Guzman,user8825@example.com,2021-11-16,East,Consumer
8826,Natalie,Roman,user8826@example.com,2023-10-15,East,Consumer
8827,Lisa,Mills,user8827@example.com,2021-05-10,North,Consumer
8828,Sabrina,Maddox,user8828@example.com,2021-07-06,West,Consumer
8829,Tiffany,Rivera,user8829@example.com,2025-07-30,South,Consumer
8830,Mary,Dudley,user8830@example.com,2025-04-11,West,Consumer
8831,Nicholas,Reed,user8831@example.com,2021-10-21,East,Small Business
8832,Jason,Harris,user8832@example.com,2022-05-18,North,Consumer
8833,Briana,Collins,user8833@example.com,2021-09-09,North,Small Business
8834,Christopher,Snow,user8834@example.com,2025-09-23,North,Consumer
8835,Jessica,Haney,user8835@example.com,2021-03-19,West,Enterprise
8836,Calvin,Scott,user8836@example.com,2025-05-25,North,Consumer
8837,Jaime,Martinez,user8837@example.com,2024-02-21,West,Consumer
8838,Larry,Moore,user8838@example.com,2022-05-03,North,Consumer
8839,Audrey,Garner,user8839@example.com,2024-01-05,North,Small Business
8840,Tiffany,Boone,user8840@example.com,2022-12-04,South,Small Business
8841,Jill,Garcia,user8841@example.com,2025-11-11,West,Small Business
8842,Zachary,Moore,user8842@example.com,2021-05-27,West,Consumer
8843,Kenneth,Branch,user8843@example.com,2022-07-05,West,Consumer
8844,Jennifer,Davis,user8844@example.com,2023-05-19,West,Consumer
8845,Christopher,Andrade,user8845@example.com,2022-12-27,South,Consumer
8846,Michael,Sweeney,user8846@example.com,2023-11-24,West,Consumer
8847,Malik,Williams,user8847@example.com,2021-05-26,South,Consumer
8848,Lindsey,Phillips,user8848@example.com,2021-05-13,West,Consumer
8849,Scott,Miller,user8849@example.com,2024-09-09,North,Consumer
8850,Patricia,Jensen,user8850@example.com,2021-09-18,East,Consumer
8851,Michael,Dunn,user8851@example.com,2024-04-30,West,Consumer
8852,Luis,Russell,user8852@example.com,2023-07-12,West,Consumer
8853,John,Mcbride,user8853@example.com,2024-07-16,South,Small Business
8854,Vanessa,Torres,user8854@example.com,2023-08-20,East,Consumer
8855,Judy,White,user8855@example.com,2025-08-12,North,Consumer
8856,Donald,Mcmillan,user8856@example.com,2021-09-13,West,Consumer
8857,Matthew,Brown,user8857@example.com,2023-02-19,South,Consumer
8858,Gabrielle,Donovan,user8858@example.com,2023-06-23,East,Consumer
8859,Andrew,Bonilla,user8859@example.com,2021-09-27,North,Consumer
8860,Tina,James,user8860@example.com,2024-02-13,South,Consumer
8861,Andre,Woodard,user8861@example.com,2021-08-28,North,Consumer
8862,Dana,Moore,user8862@example.com,2025-05-05,North,Small Business
8863,Dennis,Singh,user8863@example.com,2022-12-28,West,Small Business
8864,Amanda,Butler,user8864@example.com,2024-04-21,East,Enterprise
8865,Sara,Hernandez,user8865@example.com,2025-02-23,West,Small Business
8866,Cynthia,Porter,user8866@example.com,2021-07-30,East,Consumer
8867,George,Casey,user8867@example.com,2024-04-14,North,Consumer
8868,Kimberly,Blevins,user8868@example.com,2025-09-13,West,Enterprise
8869,Allison,Welch,user8869@example.com,2021-02-14,West,Consumer
8870,Ashley,Randolph,user8870@example.com,2025-02-01,East,Consumer
8871,Julie,Smith,user8871@example.com,2021-08-07,West,Consumer
8872,Jerry,Bates,user8872@example.com,2025-09-13,East,Consumer
8873,Travis,Wolf,user8873@example.com,2023-11-09,West,Small Business
8874,Courtney,Williams,user8874@example.com,2025-07-21,North,Consumer
8875,Eric,Johnson,user8875@example.com,2022-07-30,South,Consumer
8876,Roberta,Adams,user8876@example.com,2024-10-21,East,Consumer
8877,Christina,Moss,user8877@example.com,2023-10-03,North,Consumer
8878,Linda,Hawkins,user8878@example.com,2023-01-10,East,Consumer
8879,Duane,Bailey,user8879@example.com,2021-11-26,West,Consumer
